"","nn","Customer","DEMAND","PVC","CMC","FRC","CNC","CCx","CC","INDEP","DENS_MEASURED","INFOCONT_A_FRCM"
"2897",966,2,1,46,56,15,15,15,19,TRUE,0.56,4
"2898",966,3,1,9,29,45,45,45,37,TRUE,0.56,4
"2899",967,1,1,35,76,34,34,34,35,TRUE,0.56,4.75
"2900",967,2,1,31,9,42,42,42,37,TRUE,0.56,4.75
"2901",967,3,1,35,17,26,26,26,30,TRUE,0.56,4.75
"2902",968,1,1,73,42,50,50,50,50,FALSE,0.67,6
"2903",968,2,1,14,13,28,28,28,30,FALSE,0.67,6
"2904",968,3,1,14,46,23,23,23,21,FALSE,0.67,6
"2905",969,1,1,18,7,20,20,20,27,TRUE,0.56,4
"2906",969,2,1,70,39,4,4,4,5,TRUE,0.56,4
"2907",969,3,1,13,56,78,78,78,70,TRUE,0.56,4
"2908",970,1,1,16,47,3,3,3,7,TRUE,0.56,4.75
"2909",970,2,1,6,8,49,49,49,46,TRUE,0.56,4.75
"2910",970,3,1,80,46,49,49,49,49,TRUE,0.56,4.75
"2911",971,1,1,25,79,1,1,1,3,TRUE,0.44,2
"2912",971,2,1,65,2,20,20,20,24,TRUE,0.44,2
"2913",971,3,1,11,20,80,80,80,74,TRUE,0.44,2
"2914",972,1,1,48,21,29,29,29,32,TRUE,0.67,6.75
"2915",972,2,1,27,37,7,7,7,11,TRUE,0.67,6.75
"2916",972,3,1,27,43,65,65,65,59,TRUE,0.67,6.75
"2917",973,1,1,16,73,4,4,4,7,TRUE,0.44,2
"2918",973,2,1,43,7,73,73,73,66,TRUE,0.44,2
"2919",973,3,1,43,22,25,25,25,29,TRUE,0.44,2
"2920",974,1,1,45,25,78,78,78,64,FALSE,0.56,4
"2921",974,2,1,45,66,18,18,18,25,FALSE,0.56,4
"2922",974,3,1,11,10,5,5,5,13,FALSE,0.56,4
"2923",975,1,1,42,26,43,43,43,38,FALSE,0.67,6.75
"2924",975,2,1,17,7,43,43,43,38,FALSE,0.67,6.75
"2925",975,3,1,42,68,16,16,16,26,FALSE,0.67,6.75
"2926",976,1,1,23,59,35,35,35,40,TRUE,0.56,4
"2927",976,2,1,23,32,6,6,6,8,TRUE,0.56,4
"2928",976,3,1,56,11,61,61,61,53,TRUE,0.56,4
"2929",977,1,1,29,42,46,46,46,45,FALSE,0.67,6
"2930",977,2,1,29,50,5,5,5,6,FALSE,0.67,6
"2931",977,3,1,43,9,50,50,50,51,FALSE,0.67,6
"2932",978,1,1,14,6,3,3,3,3,FALSE,0.67,6
"2933",978,2,1,31,64,50,50,50,50,FALSE,0.67,6
"2934",978,3,1,57,31,48,48,48,48,FALSE,0.67,6
"2935",979,1,1,17,5,5,5,5,8,TRUE,0.44,2
"2936",979,2,1,67,10,10,10,10,13,TRUE,0.44,2
"2937",979,3,1,17,86,86,86,86,80,TRUE,0.44,2
"2938",980,1,1,27,42,55,55,55,46,FALSE,0.67,6.75
"2939",980,2,1,48,40,23,23,23,28,FALSE,0.67,6.75
"2940",980,3,1,27,19,23,23,23,28,FALSE,0.67,6.75
"2941",981,1,1,32,9,43,43,43,57,TRUE,0.44,2
"2942",981,2,1,45,50,25,25,25,16,TRUE,0.44,2
"2943",981,3,1,24,43,34,34,34,28,TRUE,0.44,2
"2944",982,1,1,44,50,11,11,11,17,FALSE,0.56,4.75
"2945",982,2,1,29,19,80,80,80,67,FALSE,0.56,4.75
"2946",982,3,1,29,32,11,11,11,17,FALSE,0.56,4.75
"2947",983,1,1,36,39,45,45,45,45,FALSE,0.78,8.75
"2948",983,2,1,29,28,45,45,45,45,FALSE,0.78,8.75
"2949",983,3,1,36,35,12,12,12,12,FALSE,0.78,8.75
"2950",984,1,1,36,50,54,54,54,55,TRUE,0.56,4.75
"2951",984,2,1,21,13,5,5,5,8,TRUE,0.56,4.75
"2952",984,3,1,44,39,43,43,43,39,TRUE,0.56,4.75
"2953",985,1,1,8,40,65,65,65,56,TRUE,0.44,2
"2954",985,2,1,47,12,25,25,25,39,TRUE,0.44,2
"2955",985,3,1,47,49,12,12,12,7,TRUE,0.44,2
"2956",986,1,1,13,78,39,39,39,34,TRUE,0.44,2
"2957",986,2,1,77,13,10,10,10,15,TRUE,0.44,2
"2958",986,3,1,12,10,52,52,52,52,TRUE,0.44,2
"2959",987,1,1,45,12,70,70,70,60,FALSE,0.56,4
"2960",987,2,1,30,26,13,13,13,16,FALSE,0.56,4
"2961",987,3,1,27,64,19,19,19,25,FALSE,0.56,4
"2962",988,1,1,50,19,18,18,18,16,FALSE,0.67,6.75
"2963",988,2,1,13,71,42,42,42,43,FALSE,0.67,6.75
"2964",988,3,1,38,12,42,42,42,43,FALSE,0.67,6.75
"2965",989,1,1,48,44,24,24,24,27,TRUE,0.56,4
"2966",989,2,1,37,47,6,6,6,9,TRUE,0.56,4
"2967",989,3,1,17,11,72,72,72,66,TRUE,0.56,4
"2968",990,1,1,14,19,83,83,83,71,TRUE,0.56,4.75
"2969",990,2,1,73,5,11,11,11,18,TRUE,0.56,4.75
"2970",990,3,1,15,77,7,7,7,13,TRUE,0.56,4.75
"2971",991,1,1,19,3,39,39,39,38,FALSE,0.78,9.51
"2972",991,2,1,63,90,31,31,31,32,FALSE,0.78,9.51
"2973",991,3,1,19,9,31,31,31,32,FALSE,0.78,9.51
"2974",992,1,1,16,53,1,1,1,2,FALSE,0.44,2
"2975",992,2,1,40,2,99,99,99,97,FALSE,0.44,2
"2976",992,3,1,45,46,1,1,1,2,FALSE,0.44,2
"2977",993,1,1,42,24,8,8,8,11,TRUE,0.67,6.75
"2978",993,2,1,17,20,18,18,18,25,TRUE,0.67,6.75
"2979",993,3,1,42,58,76,76,76,66,TRUE,0.67,6.75
"2980",994,1,1,13,81,47,47,47,45,TRUE,0.67,6.75
"2981",994,2,1,37,18,48,48,48,46,TRUE,0.67,6.75
"2982",994,3,1,51,2,6,6,6,10,TRUE,0.67,6.75
"2983",995,1,1,20,47,29,29,29,35,TRUE,0.67,6.75
"2984",995,2,1,49,27,16,16,16,16,TRUE,0.67,6.75
"2985",995,3,1,33,27,56,56,56,51,TRUE,0.67,6.75
"2986",996,1,1,58,13,22,22,22,31,FALSE,0.78,8.75
"2987",996,2,1,11,46,37,37,37,32,FALSE,0.78,8.75
"2988",996,3,1,33,42,43,43,43,38,FALSE,0.78,8.75
"2989",997,1,1,54,20,25,25,25,31,TRUE,0.67,6.75
"2990",997,2,1,14,35,16,16,16,21,TRUE,0.67,6.75
"2991",997,3,1,34,46,60,60,60,50,TRUE,0.67,6.75
"2992",998,1,1,39,52,24,24,24,22,TRUE,0.56,4.75
"2993",998,2,1,22,11,64,64,64,62,TRUE,0.56,4.75
"2994",998,3,1,41,39,13,13,13,18,TRUE,0.56,4.75
"2995",999,1,1,54,4,2,2,2,3,TRUE,0.67,6.75
"2996",999,2,1,21,32,82,82,82,77,TRUE,0.67,6.75
"2997",999,3,1,26,65,17,17,17,22,TRUE,0.67,6.75
"2998",1000,1,1,9,5,37,37,37,36,FALSE,0.78,9.51
"2999",1000,2,1,9,87,32,32,32,33,FALSE,0.78,9.51
"3000",1000,3,1,83,10,32,32,32,33,FALSE,0.78,9.51
